Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Länna Sport,https://www.crunchbase.com/organization/lnna-sport,51-100,Active,http://www.lannasport.se,info@lannasport.se,+46 8 771 19 00,,,,,,,,,"Clothing and Apparel, Consumer Goods, Design, Manufacturing, Sports","Consumer Goods, Fashion, Fitness, Manufacturing, Sports, Web Design",,,,,545753,USD,545753,,,"Skogås, Stockholms Lan, Sweden",$10M to $50M,1973-01-01,year,,https://www.linkedin.com/company/länna-sport
Rademade,https://www.crunchbase.com/organization/rademade,51-100,Active,https://rademade.com,welcome@rademade.com,+380443334780,,,,,,,,,"Commerce and Shopping, Data and Analytics, Design, Health Care, Information Technology, Sales and Marketing, Software","CRM, E-Commerce, Health Care, Product Design, Product Research, SaaS, Software, UX Design, Web Design, Web Development",,,,,,,,,,"Harju, Hiiumaa, Estonia",$10M to $50M,2011-10-22,day,,http://linkedin.com/company/rademade/
Factory Design Labs,https://www.crunchbase.com/organization/factory-design-labs,51-100,Active,http://factorylabs.com/,scott.mellin@factorylabs.com,(888) 663-5282,,,,,,,,,"Advertising, Design, Sales and Marketing, Software","Advertising, Web Design, Web Development",0,1,,Advertising; business,,,,,,"Denver, Colorado, United States",$10M to $50M,1997-09-01,day,,http://www.linkedin.com/company/factory-design-labs
EXAI,https://www.crunchbase.com/organization/exai,51-100,Active,http://www.exai.com,info@exai.com,97236448425,,,,,,,,,"Apps, Design, Internet Services, Sales and Marketing, Software","Apps, Developer Tools, Internet, SEO, Web Design",,,,,,,,,,"Tel Aviv, Tel Aviv, Israel",$10M to $50M,2012-01-01,year,,http://www.linkedin.com/company/exai-ltd-
TopSpot Internet Marketing,https://www.crunchbase.com/organization/topspot-internet-marketing-b9b1,101-250,Active,https://topspotims.com,marketing@topspot.com,+1 713 933 0449,,,,,,,,,"Data and Analytics, Design, Internet Services, Professional Services, Sales and Marketing, Software","Analytics, Consulting, Email Marketing, Marketing, SEO, Web Design, Web Development",,,,,2903915,USD,2903915,,,"Houston, Texas, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/topspot-internet-marketing
New Logic Technology,https://www.crunchbase.com/organization/new-logic-technology,51-100,Active,http://www.newlogictech.com,info@newlogictech.com,+1 646 504 0105,,,,,,,,,"Apps, Design, Mobile, Software","Enterprise Software, Mobile Apps, Web Design, Web Development",,,,,1156751,USD,1156751,,,"New York, New York, United States",$10M to $50M,,,,https://www.linkedin.com/company/new-logic-technology
LANEXUS,https://www.crunchbase.com/organization/lanexus,51-100,Active,https://lanexus.com,sales@lanexus.com,1 703-239-3683,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning, Software, Web Design",,,,,1248569,USD,1248569,,,"Dulles, Virginia, United States",$10M to $50M,1993-01-01,year,,https://www.linkedin.com/company/lanexus
iGate Technologies,https://www.crunchbase.com/organization/igate-technologies,251-500,Active,https://igate.com.pk/,info@igate.com.pk,+92-514-446-494,,,,,,,,,"Commerce and Shopping, Design, Professional Services, Sales and Marketing","Digital Marketing, E-Commerce, Quality Assurance, Web Design",,,,,,,,,,"Islamabad, Islamabad, Pakistan",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/igate-technologies-pakistan/
ION Global Solutions,https://www.crunchbase.com/organization/ion-companies,101-250,Active,http://ionglobalsolutions.com,mike@ionglobalsolutions.com,+1 855 466 4600,,,,,,,,,"Design, Financial Services, Internet Services, Lending and Investments, Professional Services, Sales and Marketing, Software","Consulting, Lead Generation, Marketing, Quality Assurance, Venture Capital, Web Design, Web Development, Web Hosting",,,,,1436847,USD,1436847,,,"Crystal Springs, Florida, United States",$10M to $50M,2009-01-01,year,,https://www.linkedin.com/company/ion-global-solutions
Imperium Technology,https://www.crunchbase.com/organization/imperium-technology-7947,51-100,Active,http://www.imperium.ph/,info@imperium.ph,+632 750-0945,,,,,,,,,"Design, Information Technology, Other, Science and Engineering, Software","Information Technology, Professional Services, Software Engineering, Web Design",,,,,,,,,,"Makati, Manila, Philippines",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/imperium-technology-inc./
StyleNet,https://www.crunchbase.com/organization/stylenet,51-100,Active,http://stylenet.com/,,(888)595-0676,,,,,,,,,"Design, Internet Services, Sales and Marketing","Internet, Personal Branding, Web Design",,,,,128002,USD,128002,,,"Franklin, Tennessee, United States",$10M to $50M,2007-01-01,year,Lighter Capital,https://www.linkedin.com/company/www.stylenet.com
Wylie,https://www.crunchbase.com/organization/wylie,101-250,Active,https://www.wylie.co.kr/,wylie@wylie.co.kr,02-545-3477,,,,,,,,,"Advertising, Design, Professional Services, Sales and Marketing","Advertising, Consulting, Digital Marketing, Web Design",,,,,,,,,,"Gangneung, Kangwon-do, South Korea",$10M to $50M,2011-03-14,day,,
Alias Community,https://www.crunchbase.com/organization/alias-community,51-100,Active,https://alias-community.com,,212(0)5 39 32 53 06,,,,,,,,,"Design, Mobile, Software","Mobile, Web Design, Web Development",,,,,,,,,,"Tangier, Tanger-Tetouan, Morocco",$10M to $50M,2009-01-01,year,,https://www.linkedin.com/company/alias-community
Amulya Infotech,https://www.crunchbase.com/organization/amulya-infotech,101-250,Active,https://www.amulya.biz,contact@amulya.biz,1-888-666-0786,,,,,,,,,"Design, Hardware, Information Technology, Internet Services, Sales and Marketing","Data Center, Information Services, Information Technology, SEO, Web Design, Web Hosting",,,,,1298413,USD,1298413,,,"Coimbatore, Tamil Nadu, India",$10M to $50M,2001-01-01,year,,https://www.linkedin.com/company/amulya-infotech-india-pvt-ltd
PC House Productions,https://www.crunchbase.com/organization/pc-house-productions,51-100,Active,https://pchouseproductions.com/,,+1 352 789 6093,,,,,,,,,"Design, Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing, Video","Audio, Audio Recording and Production, Email Marketing, Media and Entertainment, SEO, Video, Web Design",,,,,319264,USD,319264,,,"Citra, Florida, United States",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/pc-house-productions/
FemtoSoft Technologies,https://www.crunchbase.com/organization/femtosoft-technologies,51-100,Active,https://www.femtosoft.in,hr@femtosoft.in,91 9884448421,,,,,,,,,"Design, Information Technology, Software","Information Technology, Software, Web Design, Web Development",,,,,,,,,,"Chennai, Tamil Nadu, India",$10M to $50M,2005-01-01,year,,https://www.linkedin.com/company/femtosoft-technologies-pvt-ltd
Mediacle,https://www.crunchbase.com/organization/mediacle,51-100,Active,https://www.mediacle.com/,info@mediacle.com,44 (0) 203 6088 364,,,,,,,,,"Advertising, Design, Gaming, Mobile, Platforms, Sales and Marketing, Software","Advertising, Gaming, iOS, Marketing, Software, Web Design",0,1,,Education; entertainment,1054990,USD,1054990,,,"London, England, United Kingdom",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/mediacle/
Brainware Group,https://www.crunchbase.com/organization/brainware-group,501-1000,Active,https://www.brainware-india.com,contact@brainware-india.com,(091) (033) 4020 0819,,,,,,,,,"Design, Education, Science and Engineering, Software","Education, Graphic Design, Software Engineering, Web Design",,,,,,,,,,"Kolkata, West Bengal, India",$10M to $50M,1990-01-01,year,,https://www.linkedin.com/company/brainware-group
Nexus Technoware Solution,https://www.crunchbase.com/organization/nexus-technoware-solution,101-250,Active,https://www.ntspl.co.in/,support@ntspl.co.in,094381 48250,,,,,,,,,"Design, Internet Services, Sales and Marketing, Software","Digital Marketing, Enterprise Resource Planning (ERP), SEO, Software, Web Design, Web Development, Web Hosting",,,,,,,,,,"Bhubaneswar, Orissa, India",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/ntspl/
LSC Design,https://www.crunchbase.com/organization/lsc-design,101-250,Active,http://lscdesign.com,info@lscdesign.com,717-845-8383,,,,,,,,,"Design, Professional Services","Consulting, Product Design, Web Design",0,3,,Scientific and technological services,,,,,,"York, Pennsylvania, United States",$10M to $50M,1980-01-01,year,,https://www.linkedin.com/company/1199621
Incredible India Techxpert,https://www.crunchbase.com/organization/incredible-india-techxpert,51-100,Active,http://incredibleindiatechxpert.com/,info@incredibleindiatechxpert.com,917053579045,,,,,,,,,"Apps, Commerce and Shopping, Design, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software","Apps, Consulting, Digital Marketing, E-Commerce, Information Technology, SEO, Software, Web Design, Web Development",,,,,1679342,USD,1679342,,,"Noida, Uttar Pradesh, India",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/incredible-india-techxpert-pvt.-ltd.
E-SoftSys,https://www.crunchbase.com/organization/e-softsys,51-100,Active,https://e-softproducts.com,sales@e-softsys.com,800-469-1740,,,,,,,,,"Commerce and Shopping, Design, Information Technology, Internet Services, Sales and Marketing, Software","E-Commerce, Information Technology, SEO, Software, Web Design, Web Hosting",,,,,3150900,USD,3150900,,,"Blue Bell, Pennsylvania, United States",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/global-e-softsys
Hollman Media,https://www.crunchbase.com/organization/hollman-media-llc,101-250,Active,https://hollmanmedia.com/,questions@hollmanmedia.com,308-236-(7483),,,,,,,,,"Advertising, Apps, Design, Hardware, Media and Entertainment, Professional Services, Sales and Marketing, Software","Advertising, Digital Marketing, Digital Media, Graphic Design, Innovation Management, Marketing, Software, Telecommunications, Web Apps, Web Design",,,,,99009,USD,99009,,,"Kearney, Nebraska, United States",$10M to $50M,2000-01-01,day,,https://www.linkedin.com/company/hollman-media-llc/
RSSC Technologies,https://www.crunchbase.com/organization/rssc-technologies,51-100,Active,https://rssctech.com,info@rssctech.com,91 120 408 9926,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Sales and Marketing, Software","CRM, Digital Marketing, Information Technology, Mobile Apps, SEO, Social Media Marketing, Software, Web Apps, Web Design, Web Development",,,,,,,,,,"Noida, Uttar Pradesh, India",$10M to $50M,2012-01-01,year,,https://www.linkedin.com/company/rssc-technology-pvt-ltd
Kaas Wilson Architects,https://www.crunchbase.com/organization/kaas-wilson-architects,51-100,Active,http://www.kaaswilson.com/,kwa@kaaswilson.com,+1 612 879 6000,,,,,,,,,"Design, Real Estate","Architecture, Construction, Graphic Design, Interior Design, Web Design",,,,,1066554,USD,1066554,,,"Bloomington, Indiana, United States",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/kaas-wilson-architects/
Haney,https://www.crunchbase.com/organization/haney,101-250,Active,http://haneyprc.com,,513 561 1441,,,,,,,,,"Clothing and Apparel, Design","Fashion, Web Design",0,4,,Scientific and technological services,1093740,USD,1093740,,,"Cincinnati, Ohio, United States",$10M to $50M,1990-01-01,year,,https://www.linkedin.com/company/haney-packaging-resource-center
digitalAIM Media,https://www.crunchbase.com/organization/digitalaim-media,51-100,Active,https://www.digitalaimmedia.com,info@digitalaimmedia.com,+1 956 683 4167,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Digital Marketing, Social Media Marketing, Video Advertising, Web Design",,,,,,,,,,"Mcallen, Texas, United States",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/digitalaim-media
PWI Sistemas,https://www.crunchbase.com/organization/pwi-sistemas,101-250,Active,https://pwi.com.br,atendimento@pwi.com.br,55 11 4810-3505,,,,,,,,,"Design, Software","Enterprise Resource Planning (ERP), Software, Web Design",,,,,,,,,,"São Paulo, Sao Paulo, Brazil",$10M to $50M,1987-01-01,year,,https://www.linkedin.com/company/pwi-sistemas
Giskaa,https://www.crunchbase.com/organization/giskaa,251-500,Active,http://www.giskaa.com/,contact@giskaa.com,+91 80 3317 2233,,,,,,,,,"Commerce and Shopping, Design, Internet Services, Transportation","Automotive, E-Commerce, E-Commerce Platforms, Shopping, Web Design",,,,,,,,,,"Bangalore, Karnataka, India",$10M to $50M,,,,
Cummings,https://www.crunchbase.com/organization/cummings,251-500,Active,https://www.cummingssigns.com,,866-489-7446,,,,,,,,,"Design, Manufacturing","Manufacturing, Product Design, Web Design",0,1,,Scientific and electric apparatus and instruments,2486803,USD,2486803,,,"Nashville, Tennessee, United States",$10M to $50M,1919-01-01,day,,https://www.linkedin.com/company/cummingssigns-com
Endurance Group,https://www.crunchbase.com/organization/endurance-group,51-100,Active,https://www.endurancegrp.com,legal@endurancegrp.com,+1 972 550 1301,,,,,,,,,"Design, Information Technology","Information Services, Information Technology, Web Design",,,,,1112231,USD,1112231,,,"Irving, Texas, United States",$10M to $50M,,,,https://www.linkedin.com/company/endurance-group-inc
Senew Tech,https://www.crunchbase.com/organization/senew-tech,51-100,Active,https://www.senewtech.com,info@senewtech.com,+92 0423-891-1296,,,,,,,,,"Commerce and Shopping, Design, Internet Services, Sales and Marketing","E-Commerce, Internet, Lead Generation, Web Design",,,,,,,,,,"Lahore, Punjab, Pakistan",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/senewtech/
Aesbus,https://www.crunchbase.com/organization/aesbus,51-100,Active,https://www.aesbus.com/,sales@aesbus.com,+1-281-720-5000,,,,,,,,,"Administrative Services, Advertising, Design, Media and Entertainment, Sales and Marketing","Advertising, Content Creators, Document Preparation, Web Design",0,1,,Alcoholic beverages,2719739,USD,2719739,,,"Houston, Texas, United States",$10M to $50M,1989-01-01,year,,https://www.linkedin.com/company/aesbus-knowledge-solutions/
Bravad,https://www.crunchbase.com/organization/bravad,51-100,Active,https://bravad.ca,info@bravad.ca,888-327-2823,,,,,,,,,"Design, Information Technology, Other","Information Technology, Technical Support, Web Design",,,,,3840000,USD,3840000,,,"Sherbrooke, Quebec, Canada",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/bravad
NextOf Techno Solutions,https://www.crunchbase.com/organization/nextof-techno-solutions,51-100,Closed,https://nextof.com,mails@nextof.com,+91 630 260 9463,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Mobile, Professional Services, Sales and Marketing, Software","Consulting, Information Technology, Mobile Apps, SEO, Web Design, Web Development",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$10M to $50M,2014-01-01,year,,https://www.linkedin.com/company/nextof-techno-solutions-pvt-ltd-
TechInfini,https://www.crunchbase.com/organization/techinfini,51-100,Active,https://techinfini.in/,info@techinfini.com,91 731 4090357,,,,,,,,,"Advertising, Apps, Design, Information Technology, Internet Services, Mobile, Sales and Marketing, Software","Advertising, Digital Marketing, Information Technology, IT Management, Mobile Apps, SEO, Web Design, Web Development",,,,,,,,,,"Indore, Madhya Pradesh, India",$10M to $50M,2008-01-01,day,,https://www.linkedin.com/company/techinfini-solutions-pvt.-ltd./
Trust Labor,https://www.crunchbase.com/organization/labor,51-100,Active,http://www.trustlabor.com,info@trustlabor.com,+1 (612) 385-5150,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing","Advertising, Internet, Marketing, Web Design",,,,,118437,USD,118437,,,"Minneapolis, Minnesota, United States",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/labor
NR Communication,https://www.crunchbase.com/organization/nr-communication,101-250,Active,https://www.nr-communication.fr,contact@nr-communication.fr,+33 02 47 31 72 72,,,,,,,,,"Advertising, Design, Media and Entertainment, Sales and Marketing","Advertising, Digital Marketing, Media and Entertainment, Web Design",,,,,274853,USD,274853,,,"Tours, Centre, France",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/nr-communication/
ShooGa Marketing,https://www.crunchbase.com/organization/shooga-marketing,101-250,Active,https://shooga.ca,info@shooga.ca,+1 514 277 7747,,,,,,,,,"Apps, Design, Internet Services, Mobile, Sales and Marketing, Software","Digital Marketing, Marketing, Mobile Apps, SEO, UX Design, Web Design, Web Hosting",,,,,4139700,USD,4139700,,,"Montréal, Quebec, Canada",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/shooga-marketing/
TIS India,https://www.crunchbase.com/organization/tis-india,51-100,Active,http://www.tisindia.com,info@tisindia.com,9810533117,,,,,,,,,"Commerce and Shopping, Design, Software","E-Commerce, Web Design, Web Development",,,,,,,,,,"Noida, Uttar Pradesh, India",$10M to $50M,2001-01-01,year,,http://www.linkedin.com/company/tis-india-business-consultants-p-ltd.
ZNSoftech,https://www.crunchbase.com/organization/znsoftech,101-250,Active,https://znsoftech.com,info@znsoftech.com,+91 011 41060828,,,,,,,,,"Data and Analytics, Design, Software","Database, Software, Web Design, Web Development",,,,,,,,,,"New Delhi, Delhi, India",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/znsoftech-pvt-ltd
Planet India,https://www.crunchbase.com/organization/planet-india,51-100,Active,https://planetindia.net,biz@planetindia.net,+91 11416 55979,,,,,,,,,"Apps, Design, Mobile, Software","Mobile Apps, Software, Web Design, Web Development",,,,,,,,,,"New Delhi, Delhi, India",$10M to $50M,1995-01-01,year,,
BSN Infotech,https://www.crunchbase.com/organization/bsn-infotech,1001-5000,Active,http://www.bsninfotech.net,info@bsninfotech.net,+91-522-495-9891,,,,,,,,,"Administrative Services, Design, Information Technology, Software","Information Technology, Software, Staffing Agency, Web Design, Web Development",,,,,,,,,,"Lucknow, Uttar Pradesh, India",$10M to $50M,2003-03-12,day,,https://www.linkedin.com/company/bsn-infotech/
Insomniacs,https://www.crunchbase.com/organization/insomniacs,51-100,Active,http://insomniacs.in/,info@insomniacs.in,886 600 0444,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Design","Lifestyle, Retail, Web Design",,,,,,,,,,"Mumbai, Maharashtra, India",$10M to $50M,2015-02-19,day,,https://www.linkedin.com/in/ankur-agarwal-572a7743
Mad Development,https://www.crunchbase.com/organization/mad-development,51-100,Active,http://www.maddevelopment.com,info@maddevelopment.com,720-210-3951,,,,,,,,,"Apps, Design, Information Technology, Professional Services, Software","Apps, Consulting, Information Technology, Product Design, Software, Web Design",,,,,199067,USD,199067,,,"New York, New York, United States",$10M to $50M,2003-01-01,day,,https://www.linkedin.com/company/mad-development
BY,https://www.crunchbase.com/organization/by,101-250,Active,https://bycom.pt/,byinfo@bycom.pt,+35.121.454.4545,,,,,,,,,"Advertising, Design, Sales and Marketing, Software","Advertising, Marketing, Web Design, Web Development",,,,,315600,USD,315600,,,"Oeiras, Lisboa, Portugal",$10M to $50M,2001-01-01,day,,https://www.linkedin.com/company/by/
Peclers Paris,https://www.crunchbase.com/organization/peclers-paris,101-250,Active,https://peclersparis.com/fr/,peclers@peclersparis.com,,,,,,,,,,Design,Web Design,,,,,1315439,USD,1315439,,,"Brooklyn, New York, United States",$10M to $50M,1970-01-01,day,,https://www.linkedin.com/company/peclers-paris/
Infoserve,https://www.crunchbase.com/organization/infoserve-8fb2,101-250,Active,https://www.infoserve.com/,customerservices@infoserve.com,+44 800 089 0879,,,,,,,,,"Design, Internet Services, Media and Entertainment, Sales and Marketing","Digital Marketing, SEO, Social Media, Web Design",,,,,499877,USD,499877,,,"Leeds, Leeds, United Kingdom",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/infoserve/
The SM Store,https://www.crunchbase.com/organization/the-sm-store,10001+,Active,http://thesmstore.com/,thesmstore@gmail.com,+63 917 552 5210,,,,,,,,,"Commerce and Shopping, Design","Retail, Web Design",,,,,,,,,,"Pasay City, Pasay, Philippines",$10M to $50M,1958-01-01,year,,
Das b,https://www.crunchbase.com/organization/das-b,51-100,Active,https://www.dasburo.com/,info@dasburo.com,+49-30-690-3550,,,,,,,,,"Administrative Services, Design, Information Technology, Internet Services, Other, Professional Services, Software","Cloud Computing, Consulting, Information Services, Information Technology, Project Management, Software, Web Design",,,,,,,,,,"Berlin, Berlin, Germany",$10M to $50M,1995-01-01,year,,https://www.linkedin.com/company/dbad
YPC Media,https://www.crunchbase.com/organization/ypc-media,51-100,Active,https://www.ypcmedia.com/,,1-585-247-3996,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing","Advertising, Digital Marketing, SEO, Web Design",0,2,,Advertising; business,1174112,USD,1174112,,,"Rochester, New York, United States",$10M to $50M,2000-01-01,day,,https://www.linkedin.com/company/ypc-media/
Village Print & Media,https://www.crunchbase.com/organization/village-print-media,101-250,Active,https://villageprint.com,digital@villageprint.com,212.869.9665,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing","Advertising, Graphic Design, Printing, Web Design",,,,,1168312,USD,1168312,,,"New York, New York, United States",$10M to $50M,1970-01-01,year,,https://www.linkedin.com/company/vseenvpm
Q co.,https://www.crunchbase.com/organization/q-co,51-100,Active,https://www.q-co.jp/,,03-5358-0981,,,,,,,,,"Advertising, Design, Sales and Marketing, Software","Advertising, Web Design, Web Development",0,2,,Clothing; footwear; headgear,,,,,,"Akasaka, Tokyo, Japan",$10M to $50M,1988-04-01,day,Global Brain Corporation,
Inscribe Graphics LLC,https://www.crunchbase.com/organization/inscribe-graphics-llc,101-250,Active,http://inscribegraphics.com,,866-731-9149,,,,,,,,,"Clothing and Apparel, Design, Professional Services","Consulting, Fashion, Product Design, Web Design",,,,,,,,,,"Perungudi, Tamil Nadu, India",$10M to $50M,2009-01-01,month,,https://www.linkedin.com/company/inscribe-graphics-private-limited/
Denton House Design Studio,https://www.crunchbase.com/organization/denton-house-design-studio,101-250,Active,http://dentonhouse.com,info@dentonhouse.com,,,,,,,,,,Design,Web Design,,,,,,,,,,"Cabo San Lucas, Baja California Sur, Mexico",$10M to $50M,1996-01-01,year,,https://www.linkedin.com/company/denton-house-design-studio
DeVore Technologies,https://www.crunchbase.com/organization/devore-technologies,51-100,Active,https://www.devore.com/,ldevore@devore.com,440-232-3846,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Sales and Marketing, Software","Apps, Digital Marketing, Information Technology, SEO, Software, Web Design, Web Development, Web Hosting",,,,,1901789,USD,1901789,,,"Beachwood, Ohio, United States",$10M to $50M,1991-01-01,day,,https://www.linkedin.com/company/devore-technologies/
Alinga,https://www.crunchbase.com/organization/alinga,101-250,Active,https://www.alinga.com.au,sales@alinga.com.au,+61 418 693 764,,,,,,,,,"Design, Information Technology, Internet Services, Sales and Marketing, Software","Information Technology, Marketing, SEO, Web Design, Web Development",,,,,,,,,,"Gold Coast, Queensland, Australia",$10M to $50M,2006-01-01,day,,https://www.linkedin.com/company/alinga-website-design/
C.B.Online,https://www.crunchbase.com/organization/c-b-online,51-100,Active,https://cbonlinepvtltd.com/,sales@cbonlinepvtltd.com,+91 222-784-0006,,,,,,,,,"Apps, Design, Information Technology, Mobile, Sales and Marketing, Software","CRM, Enterprise Resource Planning (ERP), Mobile Apps, Software, Web Design, Web Development",,,,,1034225,USD,1034225,,,"Mumbai, Maharashtra, India",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/cbonline-pvt-ltd/
Original Impressions,https://www.crunchbase.com/organization/original-impressions,51-100,Active,https://www.originalimpressions.com,oi@originalimpressions.com,+1 305 233 1322,,,,,,,,,"Content and Publishing, Design, Information Technology, Media and Entertainment, Professional Services, Sales and Marketing, Software","Consulting, Information Technology, Marketing, Printing, Web Design, Web Development",,,,,3209418,USD,3209418,,,"Weston, Florida, United States",$10M to $50M,1982-01-01,year,,https://www.linkedin.com/company/original-impressions-llc
kok,https://www.crunchbase.com/organization/kok,101-250,Active,https://www.kok.it,kok@kok.it,39 02 57408876,,,,,,,,,"Advertising, Design, Information Technology, Media and Entertainment, Sales and Marketing, Software, Video","Advertising, Animation, Brand Marketing, Graphic Design, Information Technology, Web Design, Web Development",0,1,,Medical apparatus and instruments,789088,USD,789088,,,"Milano, Lombardia, Italy",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/kok
FerreroLegno S.p.A.,https://www.crunchbase.com/organization/ferrerolegno-s-p-a,51-100,Active,https://www.ferrerolegno.com,,,,,,,,,,,"Design, Manufacturing, Real Estate","Architecture, Manufacturing, Web Design",0,6,,Non-metallic building materials,232847,USD,232847,,,"Monza, Lombardia, Italy",$10M to $50M,1950-01-01,year,,https://www.linkedin.com/company/ferrerolegno-s.p.a./
Hickok Cole Architects,https://www.crunchbase.com/organization/hickok-cole-architects,101-250,Active,http://hickokcole.com,hello@hickokcole.com,202.667.2260,,,,,,,,,"Design, Professional Services","Consulting, Product Design, Web Design",0,0,,,1528807,USD,1528807,,,"Washington, District of Columbia, United States",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/hickok-cole-architects
Kamsoft Technologies,https://www.crunchbase.com/organization/kamsoft-technologies,101-250,Active,https://kamsoft.co,info@kamsoft.co,+1 800 385 0449,,,,,,,,,"Apps, Design, Mobile, Sales and Marketing, Software","Digital Marketing, Mobile Apps, Software, Web Design, Web Development",,,,,458704,USD,458704,,,"Oyster Bay, New York, United States",$10M to $50M,2020-01-01,year,,https://www.linkedin.com/company/kamsofttechnologiesinc/
The Maverick Group,https://www.crunchbase.com/organization/maverick-advertising-and-design,51-100,Active,https://maverick-group.com,info@maverick-group.com,+44 0 20 7378 6969,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, UX Design, Web Design",0,1,,Advertising; business,187454,USD,187454,,,"London, England, United Kingdom",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/maverick-advertising-and-design/
Kelly Paper,https://www.crunchbase.com/organization/kelly-paper,101-250,Closed,http://kellypaper.com,,+1 800 675-3559,,,,,,,,,Design,"Graphic Design, Product Design, Web Design",,,,,,,,,,"Santa Fe Springs, California, United States",$10M to $50M,1936-01-01,day,,https://www.linkedin.com/company/kellypaper
Data Outsourcing India,https://www.crunchbase.com/organization/data-outsourcing-india,51-100,Active,http://www.dataoutsourcingindia.com/,info@dataoutsourcingindia.com,919899001930,,,,,,,,,"Commerce and Shopping, Content and Publishing, Data and Analytics, Design, Information Technology, Media and Entertainment, Other, Professional Services, Software","Data Mining, Document Management, E-Commerce, Outsourcing, Photo Editing, Product Management, Web Design, Web Development",,,,,,,,,,"Delhi, Delhi, India",$10M to $50M,2006-05-24,day,,http://www.linkedin.com/company/data-outsourcing-india
Venus Business Solutions,https://www.crunchbase.com/organization/venus-business-solutions,51-100,Active,http://venbus.com,info@venbus.com,91 40 - 40205010,,,,,,,,,"Design, Information Technology, Software","Information Technology, Software, Web Design, Web Development",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$10M to $50M,,,,https://www.linkedin.com/company/venbus
JABA,https://www.crunchbase.com/organization/jaba-f107,51-100,Active,https://jaba.com.au,team@jaba.com.au,+61 8 8232 2655,,,,,,,,,"Advertising, Apps, Content and Publishing, Design, Information Technology, Internet Services, Other, Sales and Marketing, Software","Copywriting, Digital Marketing, Information Technology, SEM, SEO, Service Industry, Web Apps, Web Design, Web Development",,,,,,,,,,"Adelaide, South Australia, Australia",$10M to $50M,2000-01-01,year,,https://www.linkedin.com/company/jaba-website-design/
Siya Infotech Solution Pvt Ltd,https://www.crunchbase.com/organization/siya-infotech-solution-pvt-ltd,51-100,Active,http://siyainfo.com,info@siyainfotech.net,+917965534555,,,,,,,,,"Apps, Design, Mobile, Platforms, Software","Android, Mobile Apps, Software, Web Design, Web Development",,,,,,,,,,"Ahmedabad, Gujarat, India",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/siya-infotech-solutions-pvt-ltd-
