Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Kueez,https://www.crunchbase.com/organization/kueez-entertainment,11-50,Active,https://weare.kueez.com,support@kueez.com,,,,,,,,,,"Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Software","Internet, Marketing, Marketing Automation, Media and Entertainment, Publishing, Software",,,,,,,,,,"Tel Aviv, Tel Aviv, Israel",$1M to $10M,2016-06-14,day,,https://www.linkedin.com/company/kueez/
Instilla,https://www.crunchbase.com/organization/instilla-srl,11-50,Active,https://www.instilla.it,team@instilla.it,,,,,,,,,,"Information Technology, Internet Services, Sales and Marketing, Software","Information Technology, Internet, Marketing Automation",0,1,,Scientific and electric apparatus and instruments,1115364,USD,1115364,,,"Milan, Lombardia, Italy",$1M to $10M,2015-01-01,month,Francesco Lato,https://www.linkedin.com/company/instilla
WooSender,https://www.crunchbase.com/organization/woosender,11-50,Active,https://woosender.com,support@woosender.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Marketing Automation",,,,,,,,,,"Philadelphia, Pennsylvania, United States",$1M to $10M,2018-01-01,year,,https://www.linkedin.com/company/woosender
BenchmarkONE,https://www.crunchbase.com/organization/hatchbuck,11-50,Active,https://www.benchmarkone.com,info@Hatchbuck.com,(866)991-4888,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","CRM, Email Marketing, Marketing Automation, SaaS, Sales Automation, Small and Medium Businesses, Software",,,,,,,,,,"St Louis, Missouri, United States",$1M to $10M,2011-01-01,year,"Cultivation Capital, iSelect Fund, Capital Innovators, Missouri Technology Corporation, Cliff Holekamp",http://www.linkedin.com/company/hatchbuck
SPOSEA BV,https://www.crunchbase.com/organization/darwin-pricing,11-50,Active,https://www.sposea.com,anjo@alm-ventures.com,+3140 3046402 ,,,,,,,,,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Other, Sales and Marketing, Software","E-Commerce, Enterprise Applications, Marketing Automation, Predictive Analytics, Price Comparison, Real Time, Retail Technology, SaaS, Software, Web Apps",,,,,,,,,,"Eindhoven, Noord-Brabant, The Netherlands",$1M to $10M,2016-03-01,day,,https://www.linkedin.com/company/sposea
GetResponse,https://www.crunchbase.com/organization/getresponse,251-500,Active,http://www.getresponse.com,sales@getresponse.com,,,,,,,,,,"Design, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Email, Email Marketing, Information Technology, Marketing, Marketing Automation, SaaS, Software, Web Design",0,10,,Telecommunications,8657606,USD,8657606,,,"Gdansk, Pomorskie, Poland",$1M to $10M,1998-01-01,year,,http://www.linkedin.com/company/1063383
Madgicx,https://www.crunchbase.com/organization/madgicx,11-50,Active,https://madgicx.com/,support@madgicx.com,+972543101235,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Platforms, Sales and Marketing, Science and Engineering, Software","Advertising, Advertising Platforms, Analytics, Artificial Intelligence (AI), Facebook, Marketing Automation, Social Media Advertising, Software",,,,,,,,,,"Herzliya, Tel Aviv, Israel",$1M to $10M,2018-02-02,day,,https://www.linkedin.com/company/madgicxnow/
Contentools,https://www.crunchbase.com/organization/contentools,11-50,Closed,http://contentools.com,founders@contentools.com,+55488846686,,,,,,,,,"Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","Analytics, Content Discovery, Content Marketing, Marketing Automation, SaaS, Social Media Management, Software",,,,,,,,,,"Florianópolis, Santa Catarina, Brazil",$1M to $10M,2014-02-07,day,"Google for Startups, 500 Global, LAUNCH, The Syndicate.com, Bossanova Investimentos",https://www.linkedin.com/company/contentools
Black Marketing Guru,https://www.crunchbase.com/organization/black-marketing-guru,11-50,Active,http://www.blackmarketing.guru,,+39 0541 752375,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Marketing Automation, Social Media Marketing",,,,,,,,,,"Rimini, Emilia-Romagna, Italy",$1M to $10M,2015-08-07,day,,https://www.linkedin.com/company/black-marketing-guru
TripElephant Inc.,https://www.crunchbase.com/organization/tripelephant-inc,1-10,Active,https://www.tripelephant.com,info@tripelephant.com,1(866)370-8747,,,,,,,,,"Sales and Marketing, Software, Travel and Tourism","Digital Marketing, Marketing Automation, Travel",0,1,,"Transport, packaging and storing",104780,USD,104780,,,"Toronto, Ontario, Canada",$1M to $10M,2014-01-01,year,,https://www.linkedin.com/company/tripelephant-inc-
Tabtimize,https://www.crunchbase.com/organization/tabtimize,1-10,Active,https://tabtimize.com/,info@tabtimize.com,,,,,,,,,,"Internet Services, Sales and Marketing, Software","Marketing, Marketing Automation, SaaS, SEO, Software",,,,,,,,,,"Aarhus, Midtjylland, Denmark",$1M to $10M,2019-03-05,day,Innovation Fund Denmark,https://www.linkedin.com/company/tabtimize/
Konnectify,https://www.crunchbase.com/organization/konnectify,11-50,Active,https://www.konnectify.co/,support@konnectify.co,,,,,,,,,,"Information Technology, Sales and Marketing, Software","Embedded Software, IaaS, Information Services, Information Technology, Marketing Automation, PaaS, SaaS, Sales Automation, Software",,,,,85916,USD,85916,,,"San Mateo, California, United States",$1M to $10M,2021-10-11,day,"Shihab Muhammed, Saravana Kumar, Sidharth Malik",https://www.linkedin.com/company/konnectifyco/
BrightGuest,https://www.crunchbase.com/organization/brightguest-technologies,1-10,Closed,,,,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software","Digital Marketing, Internet, iOS, Location Based Services, Marketing, Marketing Automation, Messaging, SMS, Software",,,,,,,,,,"Gilbert, Arizona, United States",$1M to $10M,2014-01-01,year,,https://www.linkedin.com/company/brightguest
Rewardful,https://www.crunchbase.com/organization/rewardful,1-10,Active,https://www.getRewardful.com,hello@getrewardful.com,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing, Software","Affiliate Marketing, Internet, Marketing Automation, SaaS, Software",,,,,,,,,,"Edmonton, Alberta, Canada",$1M to $10M,2017-01-01,year,,https://www.linkedin.com/company/rewardful/?originalSubdomain=ca
Reveal Design Automation,https://www.crunchbase.com/organization/reveal-design-automation,11-50,Active,http://reveal-da.com/,info@reveal-da.com,(734) 506-8144,,,,,,,,,"Hardware, Sales and Marketing, Science and Engineering, Software","Electronic Design Automation (EDA), Marketing Automation, Semiconductor",1,0,Computing; Calculating,,,,,,,"Ann Arbor, Michigan, United States",$1M to $10M,2009-01-01,year,"Ann Arbor SPARK, National Science Foundation, Zell Lurie Commercialization Fund",https://www.linkedin.com/company/reveal-design-automation
Nutshell,https://www.crunchbase.com/organization/nutshell,11-50,Active,https://www.nutshell.com,hello@nutshell.com,(888) 336-8808,,,,,,,,,"Apps, Information Technology, Sales and Marketing, Software","Apps, CRM, Email Marketing, Marketing, Marketing Automation, SaaS, Sales, Sales Automation",0,3,,Scientific and electric apparatus and instruments,,,,,,"Ann Arbor, Michigan, United States",$1M to $10M,2010-11-15,day,"Service Provider Capital, Plymouth Growth, Michael Perone",http://www.linkedin.com/company/nutshell-llc
Yfret,https://www.crunchbase.com/organization/yfret,1-10,Closed,http://www.yfret.com/,sales@yfret.com,+1(469)293-2442,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware, Sales and Marketing, Software","Computer, Marketing Automation, Personalization, Retail, Software",,,,,249143,USD,249143,,,"Wilmington, Delaware, United States",$1M to $10M,2015-07-27,day,,https://www.linkedin.com/company/yfret-inc
Morpheus.Network,https://www.crunchbase.com/organization/morpheus-network,11-50,Active,https://morpheus.network,info@morpheus.network,,,,,,,,,,"Blockchain and Cryptocurrency, Information Technology, Other, Sales and Marketing, Software, Transportation","Blockchain, Information Technology, Logistics, Marketing Automation, Supply Chain Management",,,,,336794,USD,336794,,,"Burlington, Ontario, Canada",$1M to $10M,2017-01-01,year,Google for Startups Accelerator Canada,https://www.linkedin.com/company/morpheus-network/
FROGO AD,https://www.crunchbase.com/organization/frogo-ad,1-10,Active,https://www.frogo-ad.com/,contact@frogo-ad.com,,,,,,,,,,"Advertising, Sales and Marketing, Software","Ad Targeting, Advertising, Digital Marketing, Marketing, Marketing Automation",,,,,67567,USD,67567,,,"Berlin, Berlin, Germany",$1M to $10M,2018-02-01,month,,https://www.linkedin.com/company/frogo-ad
Goodzer Inc.,https://www.crunchbase.com/organization/goodzer,1-10,Active,http://goodzer.com,info@goodzer.com,844-846-6393,,,,,,,,,"Advertising, Data and Analytics, Internet Services, Mobile, Navigation and Mapping, Other, Sales and Marketing, Software","Ad Targeting, Local, Local Advertising, Location Based Services, Marketing Automation, Mobile, Search Engine, Small and Medium Businesses, Software",0,1,,Advertising; business,294126,USD,294126,,,"Reston, Virginia, United States",$1M to $10M,2010-04-14,day,,https://www.linkedin.com/company/goodzer
Influee,https://www.crunchbase.com/organization/influee,11-50,Active,https://influee.co,hello@influee.co,,,,,,,,,,"Advertising, Apps, Sales and Marketing, Software","Advertising, Apps, Brand Marketing, Content Marketing, Digital Marketing, Marketing, Marketing Automation",,,,,312758,USD,312758,,,"Newark, Delaware, United States",$1M to $10M,2018-02-12,day,Silicon Gardens,https://www.linkedin.com/company/influee/
Traject,https://www.crunchbase.com/organization/traject-1495,101-250,Active,https://bytraject.com,support@bytraject.com,,,,,,,,,,"Sales and Marketing, Software","Marketing, Marketing Automation, Software",,,,,238418,USD,238418,,,"Bellevue, Washington, United States",$1M to $10M,2020-01-01,year,,https://www.linkedin.com/company/bytraject
EngageBay,https://www.crunchbase.com/organization/engagebay-inc,11-50,Active,https://www.engagebay.com/,sam@engagebay.com,+91-92-48-069248,,,,,,,,,"Advertising, Information Technology, Other, Sales and Marketing, Software","Advertising, CRM, Email Marketing, Information Technology, Marketing, Marketing Automation, Sales, Sales Automation, Software, Technical Support",,,,,,,,,,"Wilmington, Delaware, United States",$1M to $10M,2017-11-14,day,,https://www.linkedin.com/company/engagebay-inc/
Scoutbound,https://www.crunchbase.com/organization/scoutbound,1-10,Active,https://www.scoutbound.com/,hello@scoutbound.com,(650) 382-2303,,,,,,,,,"Administrative Services, Professional Services, Sales and Marketing, Software","Human Resources, Marketing Automation, Recruiting",,,,,75040,USD,75040,,,"Venice, California, United States",$1M to $10M,2017-03-21,day,"500 Global, Crosscut Ventures, Luma Launch, Outlander Fund I Archimedes, Ospre Point Capital",https://www.linkedin.com/company/salesproquo/
Dotdigital,https://www.crunchbase.com/organization/dotdigital,251-500,Active,https://dotdigital.com,team@dotdigital.com,+44 20 3953 3072,,,,,,,,,"Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Digital Marketing, Email Marketing, Marketing, Marketing Automation, SMS",0,8,,Scientific and electric apparatus and instruments,8840996,USD,8840996,,,"London, England, United Kingdom",$1M to $10M,1999-01-01,year,,https://www.linkedin.com/company/dotdigital/
AdYogi,https://www.crunchbase.com/organization/adyogi,1-10,Active,http://adyogi.com/,contactus@adyogi.com,(971)770-0020,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Sales and Marketing, Software","Digital Marketing, E-Commerce, E-Commerce Platforms, Machine Learning, Marketing Automation, Social Media Marketing",,,,,,,,,,"Irving, Texas, United States",$1M to $10M,2016-07-01,day,,https://www.linkedin.com/company/adyogi-xplanck-/
Exitget,https://www.crunchbase.com/organization/exitget,1-10,Active,https://exitget.com,andrew@exitget.com,514-235-0633,,,,,,,,,"Commerce and Shopping, Internet Services, Sales and Marketing, Software","Digital Marketing, E-Commerce, Email Marketing, Internet, Marketing, Marketing Automation, SaaS, Software",,,,,69519,USD,69519,,,"Montréal, Quebec, Canada",$1M to $10M,2017-12-01,day,,https://www.linkedin.com/company/exitget/
Advanced Voice Research Labs,https://www.crunchbase.com/organization/advanced-voice-research-labs,51-100,Active,https://www.avrl.io/,contact@avrl.io,512-387-4820,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Information Technology, Manufacturing, Professional Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Chatbot, Computer, Consulting, Human Computer Interaction, Industrial Automation, Information Technology, Machine Learning, Marketing Automation, Software",0,1,,Scientific and technological services,302999,USD,302999,,,"Austin, Texas, United States",$1M to $10M,2017-01-01,year,Sapphire Ventures,https://www.linkedin.com/company/advanced-voice-research-labs/
Digital Influencers,https://www.crunchbase.com/organization/digital-influencers,1-10,Active,http://digitalinfluencers.com.br,marcus@digitalinfluencers.com.br,+55 85 3067-1000,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Digital Marketing, Marketing, Marketing Automation",,,,,,,,,,"Fortaleza, Mato Grosso do Sul, Brazil",$1M to $10M,2015-04-15,day,"Bossanova Investimentos, Prefeitura Municipal de Fortaleza, Leonardo Pires",https://www.linkedin.com/company/digital-influencers/
Bubbl Ltd,https://www.crunchbase.com/organization/bubbl-ltd,1-10,Active,http://bubbl.tech/,info@bubbl.tech,+44 20 3893 2938,,,,,,,,,"Advertising, Apps, Mobile, Other, Platforms, Sales and Marketing, Software","Advertising, Android, App Marketing, iOS, Marketing, Marketing Automation, Mobile Advertising, Mobile Apps, Real Time, Software",1,0,Electric Communication Technique,,166953,USD,166953,,,"London, England, United Kingdom",$1M to $10M,2016-04-05,day,"SyndicateRoom, Angels Den, Boost Fund",https://www.linkedin.com/company/10411503/
Social Change Rewards,https://www.crunchbase.com/organization/social-change-rewards,1-10,Closed,http://www.socialchangerewards.com/,,(647)256-1500,,,,,,,,,"Financial Services, Information Technology, Sales and Marketing, Software","Financial Services, FinTech, Information Technology, Marketing Automation",,,,,,,,,,"Toronto, Ontario, Canada",$1M to $10M,2008-01-01,day,"Relay Ventures, EPIC Ventures, Lumira Ventures, Primary Ventures, Primary Capital",https://www.linkedin.com/company/social-change-rewards
Aimera,https://www.crunchbase.com/organization/aimera,11-50,Active,https://aimera.io,info@aimera.io,,,,,,,,,,"Financial Services, Gaming, Information Technology, Sales and Marketing, Software","FinTech, Gamification, Loyalty Programs, Marketing, Marketing Automation, Sales Automation",,,,,,,,,,"Vilnius, Vilniaus Apskritis, Lithuania",$1M to $10M,2018-01-01,month,,https://www.linkedin.com/company/aimera-io/
AiChat,https://www.crunchbase.com/organization/aichat,11-50,Active,https://aichat.com/,hi@aichat.co,,,,,,,,,,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","Analytics, Apps, Chatbot, Customer Service, E-Commerce Platforms, Machine Learning, Marketing Automation, Natural Language Processing, Predictive Analytics, Social CRM",,,,,,,,,,"Singapore, Central Region, Singapore",$1M to $10M,2016-07-01,month,,https://www.linkedin.com/company/13195794
Kolsquare,https://www.crunchbase.com/organization/kolsquare,11-50,Active,https://www.kolsquare.com/,press@kolsquare.com,,,,,,,,,,"Advertising, Media and Entertainment, Sales and Marketing, Software","Advertising, Advertising Platforms, Affiliate Marketing, Content Creators, Digital Marketing, Marketing, Marketing Automation, SaaS, Social Media Advertising, Social Media Marketing",,,,,58278,USD,58278,,,"Paris, Ile-de-France, France",$1M to $10M,2018-11-01,month,,https://www.linkedin.com/company/kolsquare
Wisely,https://www.crunchbase.com/organization/wisely,11-50,Active,https://www.getwisely.com/,hello@getwisely.com,+1111111111,,,,,,,,,"Events, Information Technology, Media and Entertainment, Sales and Marketing, Software","CRM, Marketing Automation, Reservations, Software",,,,,771579,USD,771579,,,"Ann Arbor, Michigan, United States",$1M to $10M,2012-04-05,day,"Mistral Equity Partners, Timber Grove Ventures",http://www.linkedin.com/company/wisely-inc
LeadMagic,https://www.crunchbase.com/organization/leadmagic,11-50,Active,https://leadmagic.io,info@leadmagic.io,(908) 676-7227,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","B2B, Marketing, Marketing Automation, SaaS, Sales Automation, Software",,,,,,,,,,"Boston, Massachusetts, United States",$1M to $10M,2022-01-05,day,,https://www.linkedin.com/company/leadmagicio/
Meera A.I.,https://www.crunchbase.com/organization/meera-a-i,11-50,Active,https://meera.ai,info@meera.ai,1-855-506-3372,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Event Management, Lead Management, Marketing Automation, Meeting Software, Natural Language Processing, Sales Automation, SMS",,,,,,,,,,"New York, New York, United States",$1M to $10M,2019-01-01,year,,https://www.linkedin.com/company/meeradotai/
Shown,https://www.crunchbase.com/organization/instaon,11-50,Active,https://shown.io,contact@shown.io,,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Software","Advertising, Digital Marketing, Marketing Automation, Natural Language Processing",,,,,27861,USD,27861,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",$1M to $10M,2018-01-01,year,,https://www.linkedin.com/company/shown-ads
Alloy,https://www.crunchbase.com/organization/ar-pr,51-100,Active,https://alloycrew.com/,hello@alloycrew.com,(855) 300-8209,,,,,,,,,"Apps, Design, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Software","Content Marketing, Digital Marketing, Email Marketing, Graphic Design, Marketing Automation, Messaging, Mobile Apps, UX Design, Web Design, Web Development",,,,,385867,USD,385867,,,"Atlanta, Georgia, United States",$1M to $10M,2012-08-01,day,,https://www.linkedin.com/company/alloy-crew/
Automation88,https://www.crunchbase.com/organization/automation88,1-10,Active,https://www.automation88.com,ken@automation88.com,978-770-6870,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Real Estate, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Lead Generation, Marketing Automation, Real Estate, Sales Automation, Software",,,,,293123,USD,293123,,,"Dracut, Massachusetts, United States",$1M to $10M,2018-05-01,day,Ken Savage,https://www.linkedin.com/company/automation88/
Marketfox,https://www.crunchbase.com/organization/marketfox,11-50,Closed,https://www.marketfox.io,info@mysite.com,+1 650 999 0343,,,,,,,,,"Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","Analytics, Email Marketing, Internet, Marketing Automation, Social Media, Software",,,,,,,,,,"Walnut, California, United States",$1M to $10M,2016-11-01,month,Y Combinator,https://www.linkedin.com/company-beta/17934567
ReBid,https://www.crunchbase.com/organization/rebid-861f,51-100,Active,https://www.rebid.co/,sales@rebid.co,+91 8097444030,,,,,,,,,"Advertising, Data and Analytics, Other, Professional Services, Sales and Marketing, Software","Advertising, Advertising Platforms, Analytics, Customer Service, Digital Marketing, Enterprise Software, Marketing Automation, SaaS, Social Media Advertising, Software",,,,,,,,,,"Mumbai, Maharashtra, India",$1M to $10M,2021-06-01,day,,https://www.linkedin.com/company/rebid-co/
UpGrow,https://www.crunchbase.com/organization/upgrow,11-50,Active,https://www.upgrow.com,support@upgrow.com,,,,,,,,,,"Internet Services, Media and Entertainment, Other, Sales and Marketing, Software","Internet, Marketing, Marketing Automation, Small and Medium Businesses, Social Media, Social Media Marketing, Software",,,,,135544,USD,135544,,,"Boerne, Texas, United States",$1M to $10M,2015-09-28,day,,
SaaSquatch,https://www.crunchbase.com/organization/referral-saasquatch,11-50,Active,https://www.saasquatch.com/,hello@saasquatch.com,+1 866-532-1854,,,,,,,,,"Advertising, Sales and Marketing, Software","Affiliate Marketing, Digital Marketing, Enterprise Software, Loyalty Programs, Marketing Automation, SaaS, Software",,,,,844650,USD,844650,,,"Victoria, British Columbia, Canada",$1M to $10M,2013-01-01,year,"Wesley Clover, Alacrity Canada",https://www.linkedin.com/company/3063843/
Phiture,https://www.crunchbase.com/organization/phiture,101-250,Active,https://www.phiture.com,info@phiture.com,,,,,,,,,,"Advertising, Apps, Information Technology, Mobile, Sales and Marketing, Software","App Marketing, Apps, CRM, Marketing Automation, Mobile Advertising, Mobile Apps",0,2,,Advertising; business,126688,USD,126688,,,"Berlin, Berlin, Germany",$1M to $10M,2016-10-11,day,,https://www.linkedin.com/company/phiture/
TechMojo,https://www.crunchbase.com/organization/techmojo,501-1000,Active,https://www.techmojo.in,sales@techmojo.in,,,,,,,,,,"Apps, Financial Services, Hardware, Information Technology, Internet Services, Payments, Sales and Marketing, Software","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Enterprise Applications, FinTech, Information Technology, Marketing Automation, Payments",,,,,,,,,,"Hyderabad, Andhra Pradesh, India",$1M to $10M,2013-01-01,year,,https://www.linkedin.com/company/tech-mojo
Isobar,https://www.crunchbase.com/organization/isobar,501-1000,Active,http://www.isobar.com,,+44 310 277 1010,,,,,,,,,"Advertising, Data and Analytics, Media and Entertainment, Professional Services, Sales and Marketing, Software","Advertising, Consulting, Marketing, Marketing Automation, Media and Entertainment, Test and Measurement",,,,,,,,,,"London, England, United Kingdom",$1M to $10M,1941-01-01,year,Dentsu Aegis Network,http://www.linkedin.com/company/3403
escala,https://www.crunchbase.com/organization/escala,51-100,Active,https://escala.com,accounting@escala.com,7866601726,,,,,,,,,"Information Technology, Sales and Marketing, Software","CRM, Digital Marketing, Information Technology, Marketing Automation, Software",,,,,,,,,,"Coral Gables, Florida, United States",$1M to $10M,2019-10-17,day,"ID8 Investments, Carao Ventures",https://www.linkedin.com/company/escalaonline/
Mackinnon Marine Technologies Inc.,https://www.crunchbase.com/organization/alumaski-mackinnon-marine-technologies,1-10,Active,https://alumawatercraft.com,info@alumaski.com,(907)770-1201,,,,,,,,,"Manufacturing, Sales and Marketing, Software, Sports","Boating, Manufacturing, Marketing Automation",0,1,,Vehicles,100800,USD,100800,,,"Anchorage, Alaska, United States",$1M to $10M,2014-01-15,day,"Alyeska Venture Management, Hezekiah Ky Holland",https://www.linkedin.com/company/mackinnon-marine-technologies-inc
Frenzi Media,https://www.crunchbase.com/organization/frenzi,11-50,Active,http://www.getfrenzi.com/,hi@getfrenzi.com,+447526920024,,,,,,,,,"Advertising, Hardware, Media and Entertainment, Sales and Marketing, Software","3D Technology, Digital Entertainment, Digital Signage, Marketing Automation, Mobile Advertising, SaaS",,,,,126161,USD,126161,,,"London, England, United Kingdom",$1M to $10M,2011-01-01,year,"Seedrs, Collider",https://www.linkedin.com/company/frenzi-media
Omnia Retail,https://www.crunchbase.com/organization/omnia-retail,11-50,Active,http://www.omniaretail.com/,info@omniaretail.com,+31 (0)85 047 92 40,,,,,,,,,"Commerce and Shopping, Hardware, Sales and Marketing, Software","E-Commerce, Marketing Automation, Price Comparison, Retail, Retail Technology, SaaS, Software",,,,,,,,,,"Amsterdam, Noord-Holland, The Netherlands",$1M to $10M,2012-01-01,day,Connected Capital,https://www.linkedin.com/company/omnia-retail/
CloseHack,https://www.crunchbase.com/organization/closehack,11-50,Active,https://closehack.com,support@closehack.com,1 (424) 325-0643,,,,,,,,,"Information Technology, Real Estate, Sales and Marketing, Software","CRM, Marketing Automation, Real Estate, Social CRM, Web Development",,,,,119334,USD,119334,,,"Los Angeles, California, United States",$1M to $10M,2016-01-01,year,,https://www.linkedin.com/company/closehack
Kaptune Media India Private Limited,https://www.crunchbase.com/organization/kaptune-media-india-private-limited,11-50,Active,https://trackolap.com,udit@trackolap.com,+91 120 4355410,,,,,,,,,"Administrative Services, Data and Analytics, Financial Services, Internet Services, Other, Sales and Marketing, Software, Transportation","Analytics, Asset Management, Fleet Management, Internet of Things, Lead Management, Marketing Automation, Project Management, SaaS, Software, Task Management",,,,,,,,,,"Noida, Uttar Pradesh, India",$1M to $10M,2015-07-21,day,,https://in.linkedin.com/company/trackolap
Stripo.email,https://www.crunchbase.com/organization/stripo-email,51-100,Active,https://stripo.email/,contact@stripo.email,,,,,,,,,,"Design, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Email, Email Marketing, Graphic Design, Marketing, Marketing Automation, SaaS",,,,,80553,USD,80553,,,"Newark, Delaware, United States",$1M to $10M,2017-02-01,month,,https://www.linkedin.com/company/stripo/
Referral Rock,https://www.crunchbase.com/organization/referral-rock,11-50,Active,https://referralrock.com/,,(202) 509-0555,,,,,,,,,"Sales and Marketing, Software","Brand Marketing, Digital Marketing, Lead Generation, Marketing, Marketing Automation, SaaS, Software",0,1,,Scientific and technological services,64813,USD,64813,,,"Alexandria, Virginia, United States",$1M to $10M,2017-01-19,day,,https://www.linkedin.com/company/referral-rock
TADDY,https://www.crunchbase.com/organization/taddy,1-10,Active,https://www.taddy.ee,info@taddy.ee,,,,,,,,,,"Data and Analytics, Hardware, Sales and Marketing, Software","Analytics, Computer Vision, Marketing Automation",,,,,,,,,,"Tallinn, Harjumaa, Estonia",$1M to $10M,2018-01-05,day,,https://www.linkedin.com/company/taddy/
Factoreal,https://www.crunchbase.com/organization/factoreal-7cac,1-10,Active,https://www.factoreal.com,marketing@factoreal.com,,,,,,,,,,"Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software, Sports","Analytics, Marketing Automation, SaaS, Social Media, Software, Sports",,,,,,,,,,"San Francisco, California, United States",$1M to $10M,2023-03-28,day,,https://in.linkedin.com/company/factoreal
Textedly,https://www.crunchbase.com/organization/textedly,1-10,Active,https://www.textedly.com/,contact@textedly.com,1-866-611-3050,,,,,,,,,"Advertising, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Software","Advertising, Information Technology, Marketing, Marketing Automation, Messaging, Mobile, Mobile Advertising, SMS",,,,,446153,USD,446153,,,"Los Angeles, California, United States",$1M to $10M,2016-04-15,day,,https://www.linkedin.com/company/18029956/
MyMedLeads.com,https://www.crunchbase.com/organization/mymedleads-com,1-10,Active,http://www.mymedleads.com,enrique@mymedleads.com,512-301-9715,,,,,,,,,"Advertising, Health Care, Sales and Marketing, Software","Advertising, Health Care, Marketing Automation, Software",,,,,65584,USD,65584,,,"Austin, Texas, United States",$1M to $10M,2009-09-09,day,,http://www.linkedin.com/company/532360
Structurely,https://www.crunchbase.com/organization/structurely,11-50,Active,https://www.structurely.com,sales@structurely.com,877-773-2472,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Real Estate, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Chatbot, CRM, Marketing Automation, PropTech, Software",,,,,138961,USD,138961,,,"Ames, Iowa, United States",$1M to $10M,2016-01-01,year,,https://www.linkedin.com/company/structurely/
SocialBee,https://www.crunchbase.com/organization/socialbee-3d98,11-50,Active,https://socialbee.io/,hello@socialbee.io,,,,,,,,,,"Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Software","Digital Marketing, Marketing, Marketing Automation, Social Media, Social Media Advertising, Social Media Management, Social Media Marketing",0,0,,Scientific and technological services,,,,,,"Cluj-napoca, Cluj, Romania",$1M to $10M,2016-06-01,day,,https://www.linkedin.com/company/socialbee.io/
