Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
SignalPET,https://www.crunchbase.com/organization/signalpet,51-100,Active,https://www.signalpet.com/,support@signalpet.com,+1 214-612-0959,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning, Software, Veterinary",,,,,854755,USD,854755,,,"Dallas, Texas, United States",$10M to $50M,2018-01-01,year,,https://www.linkedin.com/company/signalpet/
Droisys,https://www.crunchbase.com/organization/droisys,251-500,Active,http://www.droisys.com,sales@droisys.com,408-874-8333,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Mobile, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Gamification, Machine Learning, Mobile Apps, NFC, Software",,,,,1676333,USD,1676333,,,"Fremont, California, United States",$10M to $50M,2003-02-11,day,,http://www.linkedin.com/company/droisys-inc
STR,https://www.crunchbase.com/organization/str-283a,501-1000,Active,https://www.str.us/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning",,,,,1698554,USD,1698554,,,"Woburn, Massachusetts, United States",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/str-us/
TensorFlow,https://www.crunchbase.com/organization/tensorflow,251-500,Active,https://www.tensorflow.org/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Education, Machine Learning",,,,,,,,,,"Mountain View, California, United States",$10M to $50M,2015-11-09,day,,https://www.linkedin.com/company/tensorflow
startelelogic,https://www.crunchbase.com/organization/startele-logic,101-250,Active,https://www.startelelogic.com/,sales@startelelogic.com,+1-315-400-1490,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Education, Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Software","Consulting, E-Commerce, Education, Information Technology, Internet, Machine Learning, Software, VoIP",,,,,,,,,,"Noida, Uttar Pradesh, India",$10M to $50M,2016-10-20,day,,https://www.linkedin.com/company/startelelogic
Mize,https://www.crunchbase.com/organization/mize-inc,101-250,Active,http://www.m-ize.com,AshokKartham@m-ize.com,8139712666,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Customer Service, E-Commerce, Enterprise Software, Internet of Things, Machine Learning, PaaS, SaaS, Software",,,,,4746000,USD,4746000,,,"Tampa, Florida, United States",$10M to $50M,2012-05-01,day,M33 Growth,http://www.linkedin.com/company/2598915
PredictX,https://www.crunchbase.com/organization/pi-ltd,51-100,Active,https://www.predictx.com/,info@predictx.com, +44 20 3005 6750,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Internet, Machine Learning, Predictive Analytics, Software",0,9,,Scientific and technological services,,,,,,"London, England, United Kingdom",$10M to $50M,1983-01-01,year,,https://www.linkedin.com/company/predictx/
peopleHum,https://www.crunchbase.com/organization/peoplehum,51-100,Active,https://www.peoplehum.com/,connect@peoplehum.com,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Employee Benefits, Human Resources, Information Technology, Machine Learning, SaaS, Software",,,,,,,,,,"Singapore, Central Region, Singapore",$10M to $50M,2017-01-01,year,,https://www.linkedin.com/company/peoplehum
DataRPM,https://www.crunchbase.com/organization/datarpm,51-100,Closed,http://www.DataRPM.com,sundeep@datarpm.com,(650)437-6910,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Predictive Analytics, Software",,,,,,,,,,"Redwood City, California, United States",$10M to $50M,2012-01-06,day,"InterWest Partners, Virginia Venture Partners, Microsoft Accelerator Seattle, 20K Industries",http://www.linkedin.com/company/2287612
Pareto,https://www.crunchbase.com/organization/pareto-group,101-250,Active,https://pareto.io,admin@paretogroup.com.br,+55 (21) 3228-0063,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, SaaS, Social Network",,,,,,,,,,"Rio De Janeiro, Rio de Janeiro, Brazil",$10M to $50M,2016-08-28,day,,https://www.linkedin.com/company/paretogroup
i360,https://www.crunchbase.com/organization/i360,51-100,Active,http://www.i-360.com/,info@i-360.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Software","Analytics, CRM, Information Technology, Machine Learning, Software",0,4,,Advertising; business,1165200,USD,1165200,,,"Arlington, Virginia, United States",$10M to $50M,2011-01-01,year,,https://www.linkedin.com/company/i360-llc/
Alpha Ori Technologies,https://www.crunchbase.com/organization/alpha-ori-technologies,101-250,Active,https://www.alphaori.sg,info@alphaori.sg,+65 6463 5546,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Internet Services, Software","Analytics, Apps, Big Data, Cloud Computing, Internet of Things, Machine Learning",4,0,,,,,,,,"Singapore, Central Region, Singapore",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/alpha-ori-holdings-pvt-ltd/?originalSubdomain=in
CloudMade,https://www.crunchbase.com/organization/cloudmade,101-250,Active,http://www.cloudmade.com,info@cloudmade.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Automotive, Machine Learning",3,0,Testing,,2059345,USD,2059345,,,"London, England, United Kingdom",$10M to $50M,2007-01-01,year,"Valeo, 83North, Heartcore Capital, Nikolaj Nyholm",https://www.linkedin.com/company/cloudmade
Vigilent,https://www.crunchbase.com/organization/vigilent,51-100,Active,http://www.vigilent.com,info@vigilent.com,+1 510 524 8480,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Hardware, Information Technology, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Data Center, Energy, Energy Management, Infrastructure, Machine Learning",45,16,Controlling,Scientific and electric apparatus and instruments,,,,,,"Oakland, California, United States",$10M to $50M,2004-01-01,year,"Next47, TELUS Ventures, Accel, BloombergNEF, TiE Angels",http://www.linkedin.com/company/vigilent
Nexidia,https://www.crunchbase.com/organization/nexidia,51-100,Active,http://www.nexidia.com,social@nexidia.com,(404) 495-7220,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video","Analytics, Artificial Intelligence (AI), Big Data, Content, Machine Learning, Software, Speech Recognition, Text Analytics, Video",29,6,Musical Instruments; Acoustics,Scientific and electric apparatus and instruments,,,,,,"Atlanta, Georgia, United States",$10M to $50M,2000-01-01,year,"H.I.G. Capital, Morgan Stanley, Georgia Tech Research Corporation, HarbourVest Partners, Paladin Capital Group",http://www.linkedin.com/company/nexidia
Basis Technology,https://www.crunchbase.com/organization/basis-technology,51-100,Active,http://www.basistech.com,info@basistech.com,(617)386-2000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Internet Services, Privacy and Security, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Compliance, Cyber Security, Language Learning, Machine Learning, Natural Language Processing, Search Engine, Software, Text Analytics",6,7,Computing; Calculating,Scientific and electric apparatus and instruments,1620779,USD,1620779,,,"Somerville, Massachusetts, United States",$10M to $50M,1995-01-01,year,"Goldman Sachs, In-Q-Tel",http://www.linkedin.com/company/basis-technology
InfoObjects,https://www.crunchbase.com/organization/infoobjects,251-500,Active,https://www.infoobjects.com/,info@infoobjects.com,14089882000,,,,,,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Blockchain, Business Intelligence, Cloud Computing, Data Integration, DevOps, Internet of Things, Machine Learning",,,,,999889,USD,999889,,,"San Jose, California, United States",$10M to $50M,2005-01-01,year,,https://www.linkedin.com/company/infoobjects
Abzooba Inc.,https://www.crunchbase.com/organization/abzooba-inc,101-250,Active,http://www.abzooba.com,info@abzooba.com,(650) 453-8760,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Enterprise Software, Machine Learning, Social Media",,,,,1582123,USD,1582123,,,"Milpitas, California, United States",$10M to $50M,2010-01-01,year,,https://www.linkedin.com/company/abzooba-inc-
Bonitasoft,https://www.crunchbase.com/organization/bonitasoft,51-100,Active,https://www.bonitasoft.com,marketing@bonitasoft.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Business Process Automation (BPA), Developer Platform, Developer Tools, Information Technology, Internet, Machine Learning, Open Source, Software",0,16,,Scientific and electric apparatus and instruments,2654022,USD,2654022,,,"Grenoble, Rhone-Alpes, France",$10M to $50M,2009-06-01,month,"Bpifrance, Ventech, Auriga Partners, Serena",https://www.linkedin.com/company/bonitasoft/
"Elutions, Inc.",https://www.crunchbase.com/organization/elutions-inc,51-100,Active,http://www.elutions.com/,,1(813) 419-5500,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Energy, Information Technology, Science and Engineering, Software, Sustainability","Artificial Intelligence (AI), Energy, Information Technology, Machine Learning, Renewable Energy",3,0,Computing; Calculating,,641375,USD,641375,,,"Tampa, Florida, United States",$10M to $50M,1992-01-01,year,,https://www.linkedin.com/company/elutions
XMPRO,https://www.crunchbase.com/organization/xmpro,51-100,Active,http://www.xmpro.com,info@xmpro.com,(214)890-4093,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Energy, Information Technology, Internet Services, Manufacturing, Natural Resources, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Data Integration, Data Visualization, Industrial Manufacturing, Internet of Things, Machine Learning, Mining, Oil and Gas, SaaS, Supply Chain Management",,,,,518655,USD,518655,,,"Dallas, Texas, United States",$10M to $50M,2009-11-01,day,,http://www.linkedin.com/company/xmpro-inc
SwiftKey,https://www.crunchbase.com/organization/touchtype,101-250,Active,http://www.swiftkey.com,press@swiftkey.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Mobile, Platforms, Science and Engineering, Software","Android, Artificial Intelligence (AI), iOS, Machine Learning, Mobile, Software",17,6,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"London, England, United Kingdom",$10M to $50M,2008-08-01,day,"Octopus Ventures, Eniac Ventures, Accel, Index Ventures, Future Fifty",http://www.linkedin.com/company/swiftkey
Voicebox Technologies,https://www.crunchbase.com/organization/voicebox-technologies,101-250,Closed,http://www.voicebox.com,info@voicebox.com,425-968-7900,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Music and Audio, Real Estate, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Audio, Automotive, Internet of Things, Machine Learning, Mobile, Natural Language Processing, Smart Home, Software",22,2,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Bellevue, Washington, United States",$10M to $50M,2001-01-01,year,,https://www.linkedin.com/company/voicebox-technologies
SYSTRAN,https://www.crunchbase.com/organization/systran,101-250,Active,https://www.systransoft.com,marketing@systrangroup.com,1(858) 457-1900,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Data Services, Computer, Information Technology, Machine Learning, Software",,,,,88381485,USD,88381485,,,"Paris, Ile-de-France, France",$10M to $50M,1968-01-01,year,"Korea Investment Partners, SBVA, STIC Investment, Korea Investment Securities",https://www.linkedin.com/company/systran/
Razor Labs,https://www.crunchbase.com/organization/razor-labs,101-250,Active,https://www.razor-labs.com,office@razor-labs.com,+972 03 561 0901,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Machine Learning",0,0,Controlling,,,,,,,"Tel Aviv, Tel Aviv, Israel",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/razor-technologies-inc/
XenonStack,https://www.crunchbase.com/organization/xenonstack,101-250,Active,https://www.xenonstack.com,business@xenonstack.com,+1 510-458-7214,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), B2B, Big Data, Cloud Computing, Data Integration, Data Visualization, Enterprise Software, Machine Learning, Software",,,,,1440538,USD,1440538,,,"Plano, Texas, United States",$10M to $50M,2016-08-01,day,,https://www.linkedin.com/company/xenonstack/
AppTek,https://www.crunchbase.com/organization/apptek,101-250,Active,http://www.apptek.com/,info@apptek.com,(703) 821-5000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Speech Recognition",4,0,Musical Instruments; Acoustics,,1371636,USD,1371636,,,"Mclean, Virginia, United States",$10M to $50M,1990-01-01,year,SOS International,http://www.linkedin.com/company/apptek
B-Yond,https://www.crunchbase.com/organization/b-yond,101-250,Active,https://www.b-yond.com,info@b-yond.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Machine Learning, Predictive Analytics, Real Time, Software",,,,,,,,,,"San Mateo, California, United States",$10M to $50M,2017-05-25,day,,https://www.linkedin.com/company/b-yond/
Neurotech,https://www.crunchbase.com/organization/neurotech-2,51-100,Active,http://www.neurotech.com.br/eng,,+55 81 3312-2740,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Information Services, Information Technology, Machine Learning, Software",,,,,,,,,,"Recife, Bahia, Brazil",$10M to $50M,2002-01-01,day,,https://www.linkedin.com/company/neurotech
Prosa.ai,https://www.crunchbase.com/organization/prosa-ai,51-100,Active,https://www.prosa.ai,business@prosa.ai,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning, Natural Language Processing, Software",,,,,,,,,,"Bandung, Jawa Barat, Indonesia",$10M to $50M,2018-05-22,day,GDP Venture,https://www.linkedin.com/company/prosa-ai/
Datafoundry,https://www.crunchbase.com/organization/datafoundry,251-500,Active,https://datafoundry.ai/,datafoundrysocial@gmail.com,090080 27897,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, SaaS, Software",,,,,,,,,,"Bengaluru, Karnataka, India",$10M to $50M,2016-01-01,year,,https://www.linkedin.com/company/datafoundryai/
Sifted,https://www.crunchbase.com/organization/veriship,101-250,Active,https://sifted.com/,grayson.gilbert@sifted.com,+1 913 906 0177,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software, Transportation","Logistics, Machine Learning, SaaS, Shipping, Software, Supply Chain Management, Transportation",0,3,,Scientific and technological services,2025935,USD,2025935,,,"Kansas City, Missouri, United States",$10M to $50M,2007-01-01,year,Summit Partners,https://www.linkedin.com/company/veriship
CloudMoyo,https://www.crunchbase.com/organization/cloudmoyo,101-250,Active,http://www.cloudmoyo.com/,cloudmoyo@cloudmoyo.com,(425) 869-7649,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Information Technology, Machine Learning",,,,,5527516,USD,5527516,,,"Bellevue, Washington, United States",$10M to $50M,2015-01-01,year,,https://www.linkedin.com/company/cloudmoyo?trk=top_nav_home
Konverge.AI,https://www.crunchbase.com/organization/konverge-ai,101-250,Active,https://konverge.ai,info@konverge.ai,91 8390348866,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Consulting, Information Technology, Machine Learning",,,,,,,,,,"Pune, Maharashtra, India",$10M to $50M,2018-01-01,year,,https://www.linkedin.com/company/konverge-ai
LARVOL,https://www.crunchbase.com/organization/larvol,51-100,Active,https://www.larvol.com,info@larvol.com,+1 415 874 3310,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Software","Information Technology, Machine Learning, Pharmaceutical, Software",0,4,,Scientific and technological services,2755232,USD,2755232,,,"San Francisco, California, United States",$10M to $50M,2004-01-01,year,,https://www.linkedin.com/company/larvol/
IDScan.net,https://www.crunchbase.com/organization/idscan-net,51-100,Active,https://idscan.net/,hello@IDScan.net,(888) 357-8530,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), CRM, Developer Tools, Fraud Detection, Identity Management, Machine Learning, Software",,,,,405233,USD,405233,,,"New Orleans, Louisiana, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/idscan-net
Core Strengths,https://www.crunchbase.com/organization/core-strengths,101-250,Active,https://www.corestrengths.com,gurmukh.oberoi@corestrengths.com,760.602.0086,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Education, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Corporate Training, E-Learning, Human Resources, Machine Learning, Natural Language Processing, Personal Development, SaaS, Software, Wellness",,,,,930454,USD,930454,,,"Carlsbad, California, United States",$10M to $50M,1971-01-01,day,,https://www.linkedin.com/company/core-strengths/
Rang Technologies Inc.,https://www.crunchbase.com/organization/rang-technologies-inc,251-500,Active,https://www.rangtech.com/,info@rangtech.com,732-947-4119,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Privacy and Security, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cyber Security, Data Mining, DevOps, Information Technology, Internet of Things, Machine Learning",,,,,2819871,USD,2819871,,,"Piscataway, New Jersey, United States",$10M to $50M,2005-01-01,year,,https://www.linkedin.com/company/rang-technologies-inc
Survalent Technology,https://www.crunchbase.com/organization/survalent-technology,51-100,Active,http://survalent.com/,,905-826-5000,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, CRM, Information Technology, Machine Learning, Social Media, Software",0,5,,Scientific and technological services,1639914,USD,1639914,,,"Mississauga, Ontario, Canada",$10M to $50M,1964-01-01,year,,https://www.linkedin.com/company/survalent-technology
SmartServ,https://www.crunchbase.com/organization/smartserv-io,51-100,Active,https://www.smartserv.io/,sales@smartserv.io,(206) 826-9074,,,,,,,,,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Information Technology, Internet Services, Mobile, Professional Services, Science and Engineering, Social Impact, Software","Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Field Support, Machine Learning, Mobile Apps, SaaS, Social Entrepreneurship, Software",,,,,1292241,USD,1292241,,,"San Francisco, California, United States",$10M to $50M,2017-01-01,year,10000 Start-Ups,https://www.linkedin.com/company/smartserv/
Reveal Group,https://www.crunchbase.com/organization/reveal-group,101-250,Active,https://revealgroup.com/,,1-929-388-7551,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software","Artificial Intelligence (AI), Business Process Automation (BPA), Industrial Automation, Machine Learning, Robotics",,,,,2256715,USD,2256715,,,"New York, New York, United States",$10M to $50M,2005-01-01,day,,https://www.linkedin.com/company/reveal-group/
MetroStar Systems,https://www.crunchbase.com/organization/metrostar-systems,101-250,Active,http://www.metrostarsystems.com,info@metrostarsystems.com,+1 703 481 9581,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Mobile, Privacy and Security, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Data Services, Cyber Security, Information Technology, Machine Learning, Management Consulting, Mobile, Software",0,1,,Scientific and technological services,127774,USD,127774,,,"Reston, Virginia, United States",$10M to $50M,1999-01-01,year,,https://www.linkedin.com/company/metrostar-systems
Tooploox,https://www.crunchbase.com/organization/tooploox,101-250,Active,https://www.tooploox.com,hello@tooploox.com,+48733888088,,,,,,,,,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Design, Hardware, Mobile, Other, Science and Engineering, Software","Artificial Intelligence (AI), Blockchain, Machine Learning, Mobile Apps, Product Design, Robotics, Software, Software Engineering, Web Apps, Web Development",0,3,,Scientific and electric apparatus and instruments,2183293,USD,2183293,,,"Wroclaw, Dolnoslaskie, Poland",$10M to $50M,2012-12-01,month,,https://www.linkedin.com/company/3157313
DeepBrain Chain,https://www.crunchbase.com/organization/deepbrain-chain,101-250,Active,http://www.deepbrainchain.org,info@deepbrainchain.org,,,,,,,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Hardware, Information Technology, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Blockchain, Information Technology, Machine Learning, Robotics, Software",,,,,2180020,USD,2180020,,,"Singapore, Central Region, Singapore",$10M to $50M,2017-01-01,year,Gobi Partners,https://www.linkedin.com/company/13436598/
Skytree,https://www.crunchbase.com/organization/skytree,51-100,Active,http://www.skytree.net,info@skytree.net,408-416-5600,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Software","Analytics, Big Data, Machine Learning, Software",11,0,Computing; Calculating,,1390463,USD,1390463,,,"San Jose, California, United States",$10M to $50M,2012-01-01,year,"U.S. Venture Partners, Javelin Venture Partners, American Express Ventures, OUP (Osage University Partners), United Parcel Service",https://www.linkedin.com/company/skytree-inc-/
Brighterion,https://www.crunchbase.com/organization/brighterion,51-100,Active,http://www.Brighterion.com,corp@Brighterion.com,(415) 986-5600,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Real Time",32,0,Computing; Calculating,,,,,,,"San Francisco, California, United States",$10M to $50M,2000-01-01,year,,https://www.linkedin.com/company/brighterion
Neoteric,https://www.crunchbase.com/organization/neoteric,51-100,Active,https://www.neoteric.eu/services/generative-ai/,hi@neoteric.eu,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Science and Engineering, Software, Sports","Artificial Intelligence (AI), Computer Vision, Fitness, Generative AI, Machine Learning, Predictive Analytics, Product Design, Software, Software Engineering",0,1,,Scientific and electric apparatus and instruments,622884,USD,622884,,,"Gdansk, Pomorskie, Poland",$10M to $50M,2005-10-03,day,,https://www.linkedin.com/company/neoteric
Risk Ident,https://www.crunchbase.com/organization/risk-ident,51-100,Active,https://riskident.com,contact@riskident.com,+49 40 609452590,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Privacy and Security, Software","Fraud Detection, Machine Learning, Security, Software",,,,,,,,,,"Hamburg, Hamburg, Germany",$10M to $50M,2012-06-01,day,,https://www.linkedin.com/company/risk-ident-gmbh
Tryolabs,https://www.crunchbase.com/organization/tryolabs,51-100,Active,http://www.tryolabs.com,hello@tryolabs.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Computer Vision, Consulting, Developer Tools, Machine Learning, Natural Language Processing, Predictive Analytics, Software",,,,,1245252,USD,1245252,,,"Montevideo, NA - Uruguay, Uruguay",$10M to $50M,2010-09-01,day,Eduardo Mangarelli,http://www.linkedin.com/company/tryolabs
"Sertis Co.,Ltd.",https://www.crunchbase.com/organization/sertis-co-ltd,101-250,Active,https://www.sertiscorp.com/,info@sertiscorp.com,+6620011893,,,,,,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Hardware, Information Technology, Other, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Blockchain, Computer Vision, Data Mining, Information Technology, Machine Learning, Natural Language Processing",1,0,Computing; Calculating,,,,,,,"Bangkok, Krung Thep, Thailand",$10M to $50M,2014-07-07,day,,https://www.linkedin.com/company/sertis/
Waverley Software,https://www.crunchbase.com/organization/waverley-software,251-500,Active,https://waverleysoftware.com/,info@waverleysoftware.com,+1 650 238-9205,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Infrastructure, Embedded Systems, Enterprise Software, Information Technology, Machine Learning, Mobile, Robotics, Software, Software Engineering",,,,,,,,,,"Palo Alto, California, United States",$10M to $50M,1992-01-01,year,,https://www.linkedin.com/company/waverley-software
Ontrak Health,https://www.crunchbase.com/organization/ontrak-health,501-1000,Active,https://ontrakhealth.com,investors@ontrakhealth.com,1-866-517-1414,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Other, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning, Service Industry",,,,,9100350,USD,9100350,,,"Henderson, Nevada, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/ontrak-health
Ignitarium,https://www.crunchbase.com/organization/ignitarium,501-1000,Active,https://ignitarium.com/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software","Information Technology, Machine Learning, Software",,,,,,,,,,"San Jose, California, United States",$10M to $50M,2012-01-01,year,,https://www.linkedin.com/company/ignitarium
ImmuniWeb,https://www.crunchbase.com/organization/immuniweb,101-250,Active,https://www.immuniweb.com,sales@immuniweb.com,+41-22-560-6800,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software","Artificial Intelligence (AI), Cloud Security, Information Technology, Machine Learning, Network Security, Penetration Testing, SaaS, Software",0,2,,Scientific and technological services,2298504,USD,2298504,,,"Geneva, Geneve, Switzerland",$10M to $50M,2019-01-01,year,,https://www.linkedin.com/company/immuniweb/
EVAM,https://www.crunchbase.com/organization/evam-streaming-application-platform,101-250,Active,http://evam.com,info@evam.com,844 248 3826,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Other, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Loyalty Programs, Machine Learning, Marketing Automation, Real Time, Software",,,,,,,,,,"London, England, United Kingdom",$10M to $50M,2015-07-01,day,,https://www.linkedin.com/company/evamtech
Doctor Evidence,https://www.crunchbase.com/organization/doctor-evidence,51-100,Active,http://drevidence.com,support@doctorevidence.com,310-395-6688,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Software","Analytics, Health Care, Machine Learning, Medical, Software",0,12,,Scientific and technological services,518270,USD,518270,,,"Santa Monica, California, United States",$10M to $50M,2004-01-01,year,,https://www.linkedin.com/company/doctor-evidence-llc/
